Ano Fato,Ano,Tipo Particip,Idade Participante,Sexo,Genero,Estado Civil,Instrucao,Cor Cadastro,Cor Autodeclarada,Grupo Fato,Desc Fato,Tipo Fato,Med Protetiva,Lat,Lng,Bairro,Municipio,Qtde Vit Domest Sexoougenero,Nro Int Ocor
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23269524.0
2013,2013,Vítima,32.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Solicitada,,,TRISTEZA(TORRE A),PORTO ALEGRE,1,23338184.0
2013,2013,Vítima,34.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,DIFAMACAO,Consumado,Não solicitada,,,"NC 25, VL SAFIRA",PORTO ALEGRE,1,23269513.0
2013,2013,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,P ALVES,PORTO ALEGRE,2,23346601.0
2013,2013,Vítima,64.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,APROPRIACAO INDEBITA,Consumado,Não solicitada,,,R BRANCO-P ALVES,PORTO ALEGRE,1,24039762.0
2013,2013,Vítima,28.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,A MORROS,PORTO ALEGRE,1,23526856.0
2013,2013,Vítima,23.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,23320754.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,23305373.0
2013,2013,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23252301.0
2013,2013,Vítima,39.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,PINHEIRO,PORTO ALEGRE,1,23252961.0
2013,2013,Vítima,19.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23654616.0
2013,2013,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,23397047.0
2013,2013,Vítima,25.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,CALUNIA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23398627.0
2013,2013,Vítima,16.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,23440685.0
2013,2013,Vítima,19.0,Feminino,,Amigado(a),Ensino fundamental,Parda,Parda,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,RESTINGA NOVA/1A UNI,PORTO ALEGRE,1,23447444.0
2013,2013,Vítima,21.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO-P BELAS,PORTO ALEGRE,1,23306031.0
2013,2013,Vítima,54.0,Feminino,,Amigado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,E SANTO,PORTO ALEGRE,1,23431942.0
2013,2013,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,CAVALHADA-VL NOVA,PORTO ALEGRE,1,23305663.0
2013,2013,Vítima,38.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,A MORROS,PORTO ALEGRE,1,23469395.0
2013,2013,Vítima,32.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,S JOSE,PORTO ALEGRE,2,23396391.0
2013,2013,Vítima,13.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,S JOSE,PORTO ALEGRE,2,23396391.0
2013,2013,Vítima,35.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,E SANTO,PORTO ALEGRE,1,23306292.0
2013,2013,Vítima,39.0,Feminino,,Solteiro(a),Ensino fundamental,Mulato,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,,,VL COQUEIRO,PORTO ALEGRE,1,23412401.0
2013,2013,Vítima,31.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,S JOAO-SARANDI,PORTO ALEGRE,1,24421371.0
2013,2013,Vítima,68.0,Feminino,,Casado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,24271815.0
2013,2013,Vítima,21.0,Feminino,,Solteiro(a),Semialfabetizado,Parda,Parda,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,23305626.0
2013,2013,Vítima,30.0,Feminino,,Solteiro(a),Ensino médio,Preta,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,L PINHEIRO/ PD 12A,PORTO ALEGRE,1,23469638.0
2013,2013,Vítima,37.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,23412016.0
2013,2013,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,,,J PROTASIO ALVES,PORTO ALEGRE,1,23414123.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,ESTELIONATO,Consumado,Não solicitada,,,CENTRO-P BELAS,PORTO ALEGRE,1,23977692.0
2013,2013,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Mulato,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,A MORROS,PORTO ALEGRE,1,24006780.0
2013,2013,Vítima,25.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Solicitada,,,M VENTO,PORTO ALEGRE,1,23424911.0
2013,2013,Vítima,28.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,23273304.0
2013,2013,Vítima,58.0,Feminino,,Viúvo(a),Ensino médio,Branca,Branca,CRIMES,ROUBO A ESTABELECIMENTO COMERC,Consumado,Não solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,23270827.0
2013,2013,Vítima,13.0,Feminino,,Não informado,Não informado,Branca,Branca,CRIMES,OUTROS CRIMES,Consumado,Não solicitada,-30.0778806,-51.1877597,,PORTO ALEGRE,1,26845921.0
2013,2013,Vítima,25.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,VL J PESS-JD ITU-SAB,PORTO ALEGRE,1,23353650.0
2013,2013,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,FLORESTA-S JOAO,PORTO ALEGRE,1,23431864.0
2013,2013,Vítima,37.0,Feminino,,Solteiro(a),Ensino fundamental,Mulato,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23297919.0
2013,2013,Vítima,40.0,Feminino,,Divorciado(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Não solicitada,,,IPANEMA-B NOVO,PORTO ALEGRE,1,25178935.0
2013,2013,Vítima,37.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,27386587.0
2013,2013,Vítima,36.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,25178807.0
2013,2013,Vítima,45.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,ROUBO DE VEICULO C/LESOES,Consumado,Não solicitada,,,P ALVES,PORTO ALEGRE,1,23649076.0
2013,2013,Vítima,30.0,Feminino,,Solteiro(a),Ensino médio,Mulato,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24279638.0
2013,2013,Vítima,38.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,CONSTRANGIMENTO ILEGAL,Consumado,Não solicitada,,,S JOAO-SARANDI,PORTO ALEGRE,1,27724892.0
2013,2013,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Parda,CRIMES,AMEACA,Consumado,Não solicitada,,,PINHEIRO,PORTO ALEGRE,1,23275781.0
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,24026662.0
2013,2013,Vítima,37.0,Feminino,,Casado(a),Ensino médio,Parda,Mulato,CRIMES,CONSTRANGIMENTO ILEGAL DE CRIANCA E ADOLESCENTE (**),Consumado,Não solicitada,,,BLOCO B - SARANDI,PORTO ALEGRE,2,24551536.0
2013,2013,Vítima,44.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,1,23284104.0
2013,2013,Vítima,41.0,Feminino,,Casado(a),Ensino fundamental,Mulato,Mulato,CRIMES,HOMICIDIO DOLOSO,Tentado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,23314260.0
2013,2013,Vítima,11.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,MAUS TRATOS,Consumado,Não solicitada,,,PARTENON-JD BOTANICO,PORTO ALEGRE,1,25382741.0
2013,2013,Vítima,67.0,Feminino,,Separado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24789265.0
2013,2013,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23535589.0
2013,2013,Vítima,19.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,2,25178601.0
2013,2013,Vítima,21.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23301932.0
2013,2013,Vítima,38.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,27629044.0
2013,2013,Vítima,13.0,Feminino,,Solteiro(a),Não informado,Preta,Parda,CRIMES,CONSTRANGIMENTO ILEGAL DE CRIANCA E ADOLESCENTE (**),Consumado,Não solicitada,,,BLOCO B - SARANDI,PORTO ALEGRE,2,24551536.0
2013,2013,Vítima,40.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,2,25178601.0
2013,2013,Vítima,18.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,PREJUDICADO,PORTO ALEGRE,1,23486029.0
2013,2013,Vítima,11.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,VL RAMOS-R BERTA,PORTO ALEGRE,1,23554313.0
2013,2013,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,R.BERTA,PORTO ALEGRE,1,23412290.0
2013,2013,Vítima,52.0,Feminino,,Viúvo(a),Ensino médio,Parda,Branca,CRIMES,LESAO CORPORAL,Tentado,Solicitada,,,P PEDRAS,PORTO ALEGRE,1,25009111.0
2013,2013,Vítima,41.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,VL DO LIMITE,PORTO ALEGRE,1,23349905.0
2013,2013,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,LOT SANTA PAULA,PORTO ALEGRE,1,23412730.0
2013,2013,Vítima,73.0,Feminino,,Solteiro(a),Não informado,Preta,Preta,CRIMES,MAUS TRATOS CONTRA IDOSO,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23513832.0
2013,2013,Vítima,21.0,Feminino,,Solteiro(a),Ensino médio,Parda,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,R.BERTA,PORTO ALEGRE,1,23412303.0
2013,2013,Vítima,84.0,Feminino,,Viúvo(a),Ensino fundamental,Branca,Branca,CRIMES,ESTELIONATO,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23472063.0
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,MORADA DA HIPICA,PORTO ALEGRE,1,23786792.0
2013,2013,Vítima,84.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,23397685.0
2013,2013,Vítima,29.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23412786.0
2013,2013,Vítima,29.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,S JOSE,PORTO ALEGRE,1,23499416.0
2013,2013,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,R BRANCO-P ALVES,PORTO ALEGRE,1,23294864.0
2013,2013,Vítima,31.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24017492.0
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23377717.0
2013,2013,Vítima,46.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,SAO JUDAS TADEU,PORTO ALEGRE,1,23306375.0
2013,2013,Vítima,22.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Solicitada,,,FLORESTA-SANTANA,PORTO ALEGRE,1,24064027.0
2013,2013,Vítima,65.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,A MORROS,PORTO ALEGRE,1,23304533.0
2013,2013,Vítima,30.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24502376.0
2013,2013,Vítima,41.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,P ALVES,PORTO ALEGRE,1,23795465.0
2013,2013,Vítima,81.0,Feminino,,Viúvo(a),Semialfabetizado,Branca,Branca,CRIMES,DANO,Tentado,Solicitada,,,AP BORGES-GLORIA,PORTO ALEGRE,1,23528506.0
2013,2013,Vítima,33.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,23776419.0
2013,2013,Vítima,17.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,B JESUS-S JOSE,PORTO ALEGRE,1,23861701.0
2013,2013,Vítima,42.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,1,23304780.0
2013,2013,Vítima,13.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,HOMICIDIO DOLOSO,Tentado,Não solicitada,,,VL SAFIRA,PORTO ALEGRE,2,23556659.0
2013,2013,Vítima,35.0,Feminino,,Amigado(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,SARANDI-R BERTA,PORTO ALEGRE,1,23362372.0
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,FARRAPOS/S JOAO,PORTO ALEGRE,1,23370387.0
2013,2013,Vítima,10.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,MAUS TRATOS,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,23553162.0
2013,2013,Vítima,43.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,ESTELIONATO,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23295438.0
2013,2013,Vítima,34.0,Feminino,,Solteiro(a),Ensino fundamental,Parda,Branca,CRIMES,HOMICIDIO DOLOSO,Tentado,Não solicitada,,,VL SAFIRA,PORTO ALEGRE,2,23556659.0
2013,2013,Vítima,19.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24866187.0
2013,2013,Vítima,57.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23381135.0
2013,2013,Vítima,32.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,FLORESTA/P DAREIA,PORTO ALEGRE,1,23357274.0
2013,2013,Vítima,40.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,FLORESTA/P DAREIA,PORTO ALEGRE,1,23328400.0
2013,2013,Vítima,35.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23500030.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,,PORTO ALEGRE,1,23758628.0
2013,2013,Vítima,18.0,Feminino,,Solteiro(a),Ensino superior,Parda,Mulato,CRIMES,AMEACA,Consumado,Não solicitada,,,INTERNET,PORTO ALEGRE,1,24595688.0
2013,2013,Vítima,32.0,Feminino,,Solteiro(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,24056147.0
2013,2013,Vítima,30.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,S JOSE,PORTO ALEGRE,1,23377580.0
2013,2013,Vítima,22.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,PINHEIRO,PORTO ALEGRE,1,24600467.0
2013,2013,Vítima,49.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL LEVE,Consumado,Não solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,23628935.0
2013,2013,Vítima,33.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,ALTERACAO LIMITES DIVISORIOS,Consumado,Não solicitada,,,L PINHEIRO-LAMI,PORTO ALEGRE,1,23390404.0
2013,2013,Vítima,23.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23293510.0
2013,2013,Vítima,28.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,CENTRO-C BAIXA,PORTO ALEGRE,1,23301249.0
2013,2013,Vítima,29.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,CALUNIA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23811974.0
2013,2013,Vítima,41.0,Feminino,,Solteiro(a),Semialfabetizado,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,ILHA DAS FLORES,PORTO ALEGRE,1,23387087.0
2013,2013,Vítima,14.0,Feminino,,Solteiro(a),Não informado,Mulato,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,WENCESLAW FONTOURA,PORTO ALEGRE,1,23781741.0
2013,2013,Vítima,28.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,CENTRO,PORTO ALEGRE,1,24393129.0
2013,2013,Vítima,25.0,Feminino,,Divorciado(a),Ensino médio,Preta,Mulato,CRIMES,APROPRIACAO INDEBITA,Consumado,Não solicitada,,,ALZIRA ROSA,PORTO ALEGRE,1,23295869.0
2013,2013,Vítima,65.0,Feminino,,Casado(a),Ensino fundamental,Preta,Mulato,CRIMES,MAUS TRATOS CONTRA IDOSO,Consumado,Solicitada,,,,PORTO ALEGRE,1,23321554.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,VIA 14,PORTO ALEGRE,1,23678256.0
2013,2013,Vítima,51.0,Feminino,,Solteiro(a),Ensino médio,Preta,Preta,CRIMES,AMEACA,Consumado,Solicitada,,,PARTENON-S JOSE-AGRO,PORTO ALEGRE,1,23390873.0
2013,2013,Vítima,31.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23326753.0
2013,2013,Vítima,21.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,,PORTO ALEGRE,2,24068760.0
2013,2013,Vítima,27.0,Feminino,,Solteiro(a),Ensino fundamental,Amarela,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,L. BOSQUE - R. BERTA,PORTO ALEGRE,1,27174924.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Mulato,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,SARANDI/SAO BORJA,PORTO ALEGRE,1,23328639.0
2013,2013,Vítima,41.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,VL NOVA-A MORROS,PORTO ALEGRE,1,23963482.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,2,23380348.0
2013,2013,Vítima,17.0,Feminino,,Solteiro(a),Não informado,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,2,24068760.0
2013,2013,Vítima,40.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,VL REST VELHA,PORTO ALEGRE,2,23354015.0
2013,2013,Vítima,37.0,Feminino,,Amigado(a),Ensino médio,Parda,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,S JOSE,PORTO ALEGRE,1,24634262.0
2013,2013,Vítima,17.0,Feminino,,Amigado(a),Ensino fundamental,Branca,Parda,CRIMES,AMEACA,Consumado,Não solicitada,,,VL REST VELHA,PORTO ALEGRE,2,23354015.0
2013,2013,Vítima,31.0,Feminino,,Casado(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,S JOSE,PORTO ALEGRE,1,23796459.0
2013,2013,Vítima,28.0,Feminino,,Amigado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23412775.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Preta,Mulato,CRIMES,AMEACA,Consumado,Solicitada,,,VL INTERCAP,PORTO ALEGRE,1,23847802.0
2013,2013,Vítima,42.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,AMEACA,Consumado,Solicitada,,,CENTRO,PORTO ALEGRE,2,23380348.0
2013,2013,Vítima,35.0,Feminino,,Amigado(a),Ensino superior,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,FLORESTA/M VENTO,PORTO ALEGRE,1,23310221.0
2013,2013,Vítima,36.0,Feminino,,Solteiro(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,S JOSE,PORTO ALEGRE,1,23685735.0
2013,2013,Vítima,20.0,Feminino,,Solteiro(a),Ensino médio,Branca,Mulato,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,TRISTEZA-CAVALHADA,PORTO ALEGRE,1,23426834.0
2013,2013,Vítima,57.0,Feminino,,Separado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24004889.0
2013,2013,Vítima,26.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,-30.1528416,-51.1404906,VILA DIQUE,PORTO ALEGRE,1,23412794.0
2013,2013,Vítima,45.0,Feminino,,Divorciado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23412277.0
2013,2013,Vítima,32.0,Feminino,,Solteiro(a),Ensino fundamental,Preta,Preta,CRIMES,AMEACA,Consumado,Não solicitada,,,VL RAMOS,PORTO ALEGRE,1,23412344.0
2013,2013,Vítima,57.0,Feminino,,Casado(a),Ensino médio,Branca,Branca,CRIMES,AMEACA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,24004920.0
2013,2013,Vítima,32.0,Feminino,,Amigado(a),Ensino médio,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,PETROPOLIS-PARTENON,PORTO ALEGRE,1,23649589.0
2013,2013,Vítima,23.0,Feminino,,Solteiro(a),Ensino fundamental,Branca,Branca,CRIMES,LESAO CORPORAL,Consumado,Solicitada,,,PARQUE DOS MAIAS,PORTO ALEGRE,1,23414057.0
2013,2013,Vítima,34.0,Feminino,,Separado(a),Ensino superior,Branca,Branca,CRIMES,INJURIA,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23337698.0
2013,2013,Vítima,8.0,Feminino,,Solteiro(a),Não informado,Preta,Mulato,CRIMES,MAUS TRATOS,Consumado,Não solicitada,,,,PORTO ALEGRE,1,23459862.0
